1397194824 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1397195063 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1397199217 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1397202382 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1397202803 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1397204095 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1397204309 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
1397204737 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
1397205044 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
1397205476 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
1397206391 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0
1397208521 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1397208603 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0
1397238816 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
1397239960 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0
1397240995 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0
1397241532 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1397242091 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0
1397243225 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0
1397277316 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
1397278028 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0
1397310393 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0
1397566111 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0
1398081304 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0
1398126994 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0
1398143740 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0
1398293991 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0
1398294846 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0
1398294956 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0
1398697969 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0
1398779351 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0
1398859417 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0
1398937913 0 33 0 0 0 0 1 0 0 0 0 0 0 0 0
1399189278 0 34 0 0 0 0 1 0 0 0 0 0 0 0 0
1399189352 0 35 0 0 0 0 1 0 0 0 0 0 0 0 0
1399189478 0 36 0 0 0 0 1 0 0 0 0 0 0 0 0
1399189600 0 37 0 0 0 0 1 0 0 0 0 0 0 0 0
1399263915 0 38 0 0 0 0 1 0 0 0 0 0 0 0 0
1399264069 0 39 0 0 0 0 1 0 0 0 0 0 0 0 0
1399264167 0 40 0 0 0 0 1 0 0 0 0 0 0 0 0
1399264249 0 41 0 0 0 0 1 0 0 0 0 0 0 0 0
1399264352 0 42 0 0 0 0 3 0 0 0 0 0 0 0 0
1399265326 0 43 0 0 0 0 3 0 0 0 0 0 0 0 0
1399265378 0 44 0 0 0 0 3 0 0 0 0 0 0 0 0
1399267167 0 45 0 0 0 0 3 0 0 0 0 0 0 0 0
1399267401 0 46 0 0 0 0 3 0 0 0 0 0 0 0 0
1399267580 0 47 0 0 0 0 3 0 0 0 0 0 0 0 0
1399268369 0 48 0 0 0 0 3 0 0 0 0 0 0 0 0
1399273404 0 49 0 0 0 0 3 0 0 0 0 0 0 0 0
1399276934 0 50 0 0 0 0 3 0 0 0 0 0 0 0 0
1399276952 0 51 0 0 0 0 3 0 0 0 0 0 0 0 0
1399278558 0 52 0 0 0 0 3 0 0 0 0 0 0 0 0
1399308864 0 53 0 0 0 0 3 0 0 0 0 0 0 0 0
1399309566 0 54 0 0 0 0 3 0 0 0 0 0 0 0 0
1399311571 0 55 0 0 0 0 3 0 0 0 0 0 0 0 0
1399311736 0 56 0 0 0 0 3 0 0 0 0 0 0 0 0
1399312040 0 57 0 0 0 0 3 0 0 0 0 0 0 0 0
1399312201 0 58 0 0 0 0 3 0 0 0 0 0 0 0 0
1399358185 0 59 0 0 0 0 3 0 0 0 0 0 0 0 0
1399358608 0 60 0 0 0 0 3 0 0 0 0 0 0 0 0
1399359793 0 61 0 0 0 0 3 0 0 0 0 0 0 0 0
1399365392 0 62 0 0 0 0 3 0 0 0 0 0 0 0 0
1399365439 0 63 0 0 0 0 3 0 0 0 0 0 0 0 0
1399368139 0 64 0 0 0 0 3 0 0 0 0 0 0 0 0
1399368575 0 65 0 0 0 0 3 0 0 0 0 0 0 0 0
1399369016 0 66 0 0 0 0 3 0 0 0 0 0 0 0 0
1399378591 0 67 0 0 0 0 3 0 0 0 0 0 0 0 0
1399379574 0 68 0 0 0 0 3 0 0 0 0 0 0 0 0
1399380016 0 69 0 0 0 0 3 0 0 0 0 0 0 0 0
1399380167 0 70 0 0 0 0 3 0 0 0 0 0 0 0 0
1399381143 0 71 0 0 0 0 3 0 0 0 0 0 0 0 0
1399386323 0 72 0 0 0 0 3 0 0 0 0 0 0 0 0
1399387248 0 73 0 0 0 0 3 0 0 0 0 0 0 0 0
1399387861 0 74 0 0 0 0 3 0 0 0 0 0 0 0 0
1399388713 0 75 0 0 0 0 3 0 0 0 0 0 0 0 0
1399388846 0 76 0 0 0 0 3 0 0 0 0 0 0 0 0
1399389095 0 77 0 0 0 0 3 0 0 0 0 0 0 0 0
1399390307 0 78 0 0 0 0 3 0 0 0 0 0 0 0 0
1399396457 0 79 0 0 0 0 3 0 0 0 0 0 0 0 0
1399397009 0 80 0 0 0 0 3 0 0 0 0 0 0 0 0
1399398234 0 81 0 0 0 0 3 0 0 0 0 0 0 0 0
